9:
 num     #instances         #bytes  class name (module)
2358:             2             80  javax.management.NotificationBroadcasterSupport (java.management@21.0.6)
2359:             2             80  kotlin.reflect.jvm.internal.impl.descriptors.impl.AbstractTypeParameterDescriptor$1
2360:             2             80  kotlin.reflect.jvm.internal.impl.load.java.NullabilityAnnotationStatesImpl
2361:             1             80  kotlin.reflect.jvm.internal.impl.metadata.ProtoBuf$PackageFragment
2362:             1             80  kotlin.reflect.jvm.internal.impl.metadata.jvm.JvmProtoBuf$JvmPropertySignature
2363:             1             80  kotlinx.coroutines.channels.TickerChannelsKt$ticker$3
2364:             1             80  kotlinx.coroutines.scheduling.CoroutineScheduler
2365:             2             80  kotlinx.coroutines.scheduling.WorkQueue
2366:             5             80  org.bouncycastle.pqc.jcajce.provider.cmce.CMCEKeyFactorySpi
2367:             5             80  org.bouncycastle.pqc.jcajce.provider.ntru.NTRUKeyFactorySpi
2368:             1             80  org.glassfish.jersey.inject.hk2.ContextInjectionResolverImpl$1
2369:             2             80  org.glassfish.jersey.internal.inject.ParamConverters$StringConstructor$1
2370:             2             80  org.glassfish.jersey.model.internal.CommonConfig$FeatureRegistration
2371:             2             80  org.glassfish.jersey.server.ContainerFilteringStage
2372:             1             80  org.glassfish.jersey.server.ResourceConfig$WrappingResourceConfig
2373:             1             80  org.glassfish.jersey.servlet.ServletContainer
2374:             2             80  org.glassfish.jersey.uri.PathPattern$RightHandPath
2375:             5             80  org.jboss.threads.NullRunnable
2376:             1             80  picocli.CommandLine$Help$ColorScheme
2377:             2             80  sun.security.util.DisabledAlgorithmConstraints$KeySizeConstraint (java.base@21.0.6)
2378:             5             80  sun.security.x509.CertificateVersion (java.base@21.0.6)
2379:             2             80  sun.util.locale.provider.LocaleServiceProviderPool (java.base@21.0.6)
2380:             1             72  [Lcom.aerospike.vector.cluster.QuantumFault;
2381:             1             72  [Lcom.fasterxml.jackson.annotation.JsonInclude$Include;
2382:             1             72  [Lcom.fasterxml.jackson.annotation.PropertyAccessor;
2383:             1             72  [Lcom.fasterxml.jackson.module.kotlin.KotlinFeature;
2384:             1             72  [Lio.netty.handler.codec.http2.Http2Stream$State;
2385:             1             72  [Ljava.lang.System$Logger$Level; (java.base@21.0.6)
2386:             1             72  [Ljava.lang.management.MemoryPoolMXBean; (java.management@21.0.6)
2387:             1             72  [Ljava.util.concurrent.TimeUnit; (java.base@21.0.6)
2388:             1             72  [Lkotlin.jvm.functions.Function1;
2389:             3             72  [Lkotlin.reflect.jvm.internal.impl.descriptors.TypeParameterDescriptor;
2390:             1             72  [Lkotlin.reflect.jvm.internal.impl.types.error.ErrorEntity;
2391:             1             72  [Lkotlin.time.DurationUnit;
2392:             1             72  [Lorg.glassfish.jersey.uri.internal.UriTemplateParser$Variables$State;
2393:             1             72  [Lorg.reflections.vfs.Vfs$DefaultUrlTypes;
2394:             1             72  [[Ljdk.incubator.vector.AbstractSpecies; (jdk.incubator.vector@21.0.6)
2395:             1             72  ch.qos.logback.core.encoder.LayoutWrappingEncoder
2396:             3             72  ch.qos.logback.core.spi.FilterAttachableImpl
2397:             1             72  com.aerospike.connect.logging.LoggingConfig
2398:             1             72  com.aerospike.connect.metrics.Ticker$report$1
2399:             1             72  com.aerospike.vector.client.proto.IndexStatusResponse
2400:             1             72  com.aerospike.vector.client.proto.IndexUpdateRequest
2401:             1             72  com.aerospike.vector.cluster.Cluster$MergeMoveMessage
2402:             1             72  com.aerospike.vector.config.InterconnectConfig
2403:             3             72  com.aerospike.vector.config.PortRange
2404:             1             72  com.aerospike.vector.config.ServiceConfig
2405:             1             72  com.aerospike.vector.dns.AsyncDnsResolver$bestEffortDnsResolver$1
2406:             1             72  com.aerospike.vector.dns.AsyncDnsResolver$guaranteedDnsResolver$1
2407:             3             72  com.aerospike.vector.exchange.ExchangeServiceGrpc$ExchangeServiceMethodDescriptorSupplier
2408:             3             72  com.aerospike.vector.exchange.ExchangeServiceGrpc$MethodHandlers
2409:             3             72  com.aerospike.vector.exchange.NodeState
2410:             1             72  com.aerospike.vector.heartbeat.DiscoveryRegister$queryEndpointsContinuously$1
2411:             1             72  com.aerospike.vector.heartbeat.HeartbeatService
2412:             1             72  com.aerospike.vector.index.BatchIndexMergeProxyRequest
2413:             3             72  com.aerospike.vector.index.CacheServiceGrpc$CacheServiceMethodDescriptorSupplier
2414:             3             72  com.aerospike.vector.index.CacheServiceGrpc$MethodHandlers
2415:             1             72  com.aerospike.vector.index.IndexLog$store$1
2416:             1             72  com.aerospike.vector.index.NodeCacheStatus
2417:             1             72  com.aerospike.vector.server.grpc.service.GrpcAuthService
2418:             1             72  com.aerospike.vector.transact.KvsTransactService
2419:             1             72  com.fasterxml.jackson.annotation.JsonFormat$Value
2420:             3             72  com.fasterxml.jackson.databind.deser.BeanDeserializerFactory
2421:             3             72  com.fasterxml.jackson.databind.jsontype.impl.StdSubtypeResolver
2422:             3             72  com.fasterxml.jackson.databind.ser.std.NumberSerializer
2423:             3             72  com.fasterxml.jackson.databind.util.RootNameLookup
2424:             1             72  com.fasterxml.jackson.databind.util.StdDateFormat
2425:             3             72  com.github.benmanes.caffeine.cache.BoundedBuffer
2426:             3             72  com.github.benmanes.caffeine.cache.BoundedLocalCache$$Lambda/0x00007fea3c4cd9c0
2427:             1             72  com.github.benmanes.caffeine.cache.PSWMS
2428:             1             72  com.google.common.collect.AbstractMapBasedMultimap$AsMap
2429:             1             72  com.google.common.collect.EmptyImmutableListMultimap
2430:             1             72  com.google.common.collect.LinkedHashMultimap$ValueEntry
2431:             1             72  com.google.protobuf.CodedInputStream$ArrayDecoder
2432:             1             72  com.sun.jmx.interceptor.DefaultMBeanServerInterceptor (java.management@21.0.6)
2433:             1             72  com.sun.jmx.mbeanserver.DefaultMXBeanMappingFactory$Mappings (java.management@21.0.6)
2434:             1             72  com.sun.jmx.mbeanserver.MBeanIntrospector$MBeanInfoMap (java.management@21.0.6)
2435:             1             72  com.sun.jmx.mbeanserver.MBeanIntrospector$PerInterfaceMap (java.management@21.0.6)
2436:             3             72  io.netty.channel.ChannelMetadata
2437:             3             72  io.netty.util.concurrent.PromiseTask$SentinelRunnable
2438:             1             72  io.undertow.servlet.handlers.ServletInitialHandler
2439:             3             72  io.undertow.util.CopyOnWriteMap
2440:             1             72  java.lang.NullPointerException (java.base@21.0.6)
2441:             3             72  java.lang.ThreadLocal$SuppliedThreadLocal (java.base@21.0.6)
2442:             1             72  java.lang.invoke.BoundMethodHandle$Specializer$Factory (java.base@21.0.6)
2443:             1             72  java.lang.invoke.VarHandleReferences$FieldStaticReadWrite (java.base@21.0.6)
2444:             3             72  java.nio.charset.CodingErrorAction (java.base@21.0.6)
2445:             3             72  java.text.AttributedCharacterIterator$Attribute (java.base@21.0.6)
2446:             3             72  java.time.format.DateTimeFormatterBuilder$StringLiteralPrinterParser (java.base@21.0.6)
2447:             1             72  java.time.zone.ZoneRules (java.base@21.0.6)
2448:             3             72  java.util.ResourceBundle$NoFallbackControl (java.base@21.0.6)
2449:             3             72  java.util.TreeMap$KeySet (java.base@21.0.6)
2450:             3             72  java.util.TreeSet (java.base@21.0.6)
2451:             1             72  java.util.concurrent.ConcurrentHashMap$TreeBin (java.base@21.0.6)
2452:             1             72  java.util.concurrent.locks.ReentrantReadWriteLock$FairSync (java.base@21.0.6)
2453:             3             72  java.util.jar.Attributes (java.base@21.0.6)
2454:             3             72  jdk.internal.math.FloatingDecimal$ExceptionalBinaryToASCIIBuffer (java.base@21.0.6)
2455:             3             72  jdk.internal.misc.Signal (java.base@21.0.6)
2456:             1             72  jdk.internal.ref.CleanerImpl$CleanerCleanable (java.base@21.0.6)
2457:             3             72  jdk.proxy2.$Proxy15 (jdk.proxy2)
2458:             3             72  jdk.proxy2.$Proxy16 (jdk.proxy2)
2459:             3             72  jdk.proxy2.$Proxy17 (jdk.proxy2)
2460:             3             72  jdk.proxy2.$Proxy29 (jdk.proxy2)
2461:             1             72  kotlin.reflect.jvm.internal.impl.descriptors.impl.LazyPackageViewDescriptorImpl
2462:             3             72  kotlin.reflect.jvm.internal.impl.protobuf.ExtensionRegistryLite
2463:             3             72  kotlin.reflect.jvm.internal.impl.resolve.scopes.LazyScopeAdapter
2464:             3             72  kotlin.reflect.jvm.internal.impl.resolve.scopes.LazyScopeAdapter$$Lambda$0
2465:             3             72  kotlin.reflect.jvm.internal.impl.resolve.scopes.SubstitutingScope$$Lambda$0
2466:             3             72  kotlin.reflect.jvm.internal.impl.resolve.scopes.SubstitutingScope$$Lambda$1
2467:             3             72  kotlin.reflect.jvm.internal.impl.serialization.deserialization.descriptors.NonEmptyDeserializedAnnotations
2468:             3             72  kotlin.reflect.jvm.internal.impl.storage.DefaultSimpleLock
2469:             1             72  kotlinx.coroutines.BlockingEventLoop
2470:             1             72  kotlinx.coroutines.JobSupport$AwaitContinuation
2471:             1             72  kotlinx.coroutines.channels.TickerChannelsKt$fixedPeriodTicker$1
2472:             1             72  net.engio.mbassy.bus.MBassador
2473:             1             72  net.engio.mbassy.subscription.SubscriptionManager
2474:             1             72  org.glassfish.jersey.internal.inject.InjecteeImpl
2475:             1             72  org.glassfish.jersey.server.ApplicationHandler
2476:             1             72  org.glassfish.jersey.server.ResourceConfig$RuntimeConfig
2477:             1             72  org.glassfish.jersey.uri.UriTemplate
2478:             1             72  org.slf4j.bridge.SLF4JBridgeHandler
2479:             3             72  org.slf4j.helpers.BasicMarkerFactory
2480:             3             72  org.xnio.XnioWorker$WorkerThreadFactory$1$1
2481:             1             72  sun.nio.ch.SocketAdaptor (java.base@21.0.6)
2482:             3             72  sun.security.x509.GeneralNames (java.base@21.0.6)
2483:             1             72  sun.util.locale.InternalLocaleBuilder (java.base@21.0.6)
2484:             2             64  [Lcom.aerospike.connect.logging.LogFormat;
2485:             2             64  [Lcom.aerospike.vector.client.proto.IndexType;
2486:             1             64  [Lcom.fasterxml.jackson.annotation.JsonAutoDetect$Visibility;
2487:             1             64  [Lcom.fasterxml.jackson.core.JsonParser$NumberType;
2488:             1             64  [Lcom.fasterxml.jackson.core.json.JsonWriteFeature;
2489:             3             64  [Lcom.fasterxml.jackson.databind.deser.ValueInstantiators;
2490:             3             64  [Lcom.fasterxml.jackson.databind.ser.BeanPropertyWriter;
2491:             1             64  [Lio.grpc.internal.KeepAliveManager$State;
2492:             1             64  [Lio.netty.handler.codec.http2.Http2Headers$PseudoHeaderName;
2493:             2             64  [Ljakarta.ws.rs.RuntimeType;
2494:             1             64  [Ljakarta.ws.rs.core.Response$Status$Family;
2495:             1             64  [Ljava.lang.Thread$State; (java.base@21.0.6)
2496:             1             64  [Ljava.lang.management.MemoryManagerMXBean; (java.management@21.0.6)
2497:             1             64  [Ljava.nio.charset.Charset; (java.base@21.0.6)
2498:             1             64  [Ljava.time.format.TextStyle; (java.base@21.0.6)
2499:             1             64  [Ljava.util.stream.StreamOpFlag; (java.base@21.0.6)
2500:             1             64  [Lkotlin.reflect.jvm.internal.impl.descriptors.ClassKind;
2501:             1             64  [Lkotlin.reflect.jvm.internal.impl.load.kotlin.header.KotlinClassHeader$Kind;
2502:             2             64  [Lnet.engio.mbassy.listener.Invoke;
2503:             2             64  [Lorg.glassfish.hk2.api.DescriptorVisibility;
2504:             1             64  [Lorg.glassfish.jersey.jackson.internal.jackson.jaxrs.cfg.JaxRSFeature;
2505:             1             64  [Lorg.glassfish.jersey.message.internal.MessagingBinders$EnabledProvidersBinder$Provider;
2506:             1             64  [Lorg.jboss.logging.Logger$Level;
2507:             2             64  [Lpicocli.CommandLine$ScopeType;
2508:             1             64  [Lsun.security.util.DisabledAlgorithmConstraints$Constraint$Operator; (java.base@21.0.6)
2509:             2             64  ch.qos.logback.classic.pattern.NamedConverter$CacheMissCalculator
2510:             1             64  ch.qos.logback.core.BasicStatusManager
2511:             2             64  com.aerospike.client.Bin
2512:             1             64  com.aerospike.client.async.HashedWheelTimer$HashedWheelTimeout
2513:             2             64  com.aerospike.client.policy.CommitLevel
2514:             2             64  com.aerospike.client.policy.ReadModeAP
2515:             2             64  com.aerospike.connect.logging.LogFormat
2516:             2             64  com.aerospike.connect.metrics.AerospikeMetricRegistry
2517:             1             64  com.aerospike.vector.VectorDbMain
2518:             2             64  com.aerospike.vector.auth.StaticRoles
2519:             2             64  com.aerospike.vector.client.proto.IndexDefinition$ParamsCase
2520:             2             64  com.aerospike.vector.client.proto.IndexType
2521:             1             64  com.aerospike.vector.client.proto.StandaloneIndexMetrics
2522:             1             64  com.aerospike.vector.cluster.Cluster$ClusterStateAppliedMessage
2523:             2             64  com.aerospike.vector.cluster.ClusterState
2524:             2             64  com.aerospike.vector.cluster.RegisterState
2525:             2             64  com.aerospike.vector.config.InterconnectChannelType
2526:             1             64  com.aerospike.vector.dns.AsyncDnsResolver
2527:             4             64  com.aerospike.vector.embedded.client.inject.VectorDbEmbeddedClientGuiceModule$$FastClassByGuice$$30cb85
2528:             1             64  com.aerospike.vector.index.HealCycleCompleteRequest
2529:             1             64  com.aerospike.vector.index.HealCycleStartRequest
2530:             2             64  com.aerospike.vector.index.IndexUpdateOperation$UpdateCase
2531:             2             64  com.aerospike.vector.index.cache.FuzzyExpiry
2532:             1             64  com.aerospike.vector.index.merge.coordinator.IndexMergeCoordinator$1
2533:             1             64  com.aerospike.vector.index.metrics.NodeFitnessCalculator$computeFitnessProbabilities$queryProbabilities$1
2534:             1             64  com.aerospike.vector.index.metrics.NodeFitnessCalculator$computeFitnessProbabilities$updateProbabilities$1
2535:             1             64  com.aerospike.vector.interconnect.InterconnectService
2536:             1             64  com.aerospike.vector.interconnect.InterconnectService$invokeOnNode$1$grpcCall$1
2537:             1             64  com.aerospike.vector.partitions.PartitionService
2538:             2             64  com.aerospike.vector.server.grpc.GrpcInterconnectServer$getAsyncExecutor$1
2539:             2             64  com.aerospike.vector.server.grpc.GrpcVectorDbServer$getAsyncExecutor$1
2540:             1             64  com.aerospike.vector.server.grpc.service.GrpcUserAdminService
2541:             1             64  com.aerospike.vector.storage.index.AerospikeIndexMetaStore$storeIndexLogGeneric$1
2542:             2             64  com.codahale.metrics.MetricRegistry
2543:             4             64  com.fasterxml.jackson.core.util.JacksonFeatureSet
2544:             2             64  com.fasterxml.jackson.databind.AnnotationIntrospector$ReferenceProperty$Type
2545:             1             64  com.fasterxml.jackson.databind.ObjectWriter
2546:             2             64  com.fasterxml.jackson.databind.deser.impl.NullsConstantProvider
2547:             2             64  com.fasterxml.jackson.databind.deser.std.StdKeyDeserializer$StringKD
2548:             4             64  com.fasterxml.jackson.databind.introspect.BasicClassIntrospector
2549:             2             64  com.fasterxml.jackson.databind.module.SimpleSerializers
2550:             2             64  com.fasterxml.jackson.module.kotlin.KotlinAnnotationIntrospector
2551:             2             64  com.fasterxml.jackson.module.kotlin.KotlinNamesAnnotationIntrospector
2552:             2             64  com.fasterxml.jackson.module.kotlin.SingletonSupport
2553:             2             64  com.github.benmanes.caffeine.cache.FrequencySketch
2554:             2             64  com.github.benmanes.caffeine.cache.TimerWheel
2555:             1             64  com.google.common.cache.CacheStats
2556:             1             64  com.google.common.io.BaseEncoding$Base16Encoding
2557:             2             64  com.google.inject.internal.InternalFlags$BytecodeGenOption
2558:             2             64  com.google.inject.internal.InternalFlags$IncludeStackTraceOption
2559:             2             64  com.google.inject.internal.InternalProviderInstanceBindingImpl$InitializationTiming
2560:             2             64  com.google.inject.internal.util.SourceProvider
2561:             2             64  com.google.protobuf.TextFormat$Parser$SingularOverwritePolicy
2562:             2             64  com.sun.jmx.mbeanserver.ClassLoaderRepositorySupport$LoaderEntry (java.management@21.0.6)
2563:             2             64  com.sun.jmx.mbeanserver.WeakIdentityHashMap (java.management@21.0.6)
2564:             2             64  io.grpc.InternalKnownTransport
2565:             2             64  io.grpc.LoadBalancer$CreateSubchannelArgs$Key
2566:             2             64  io.grpc.internal.InternalHandlerRegistry
2567:             1             64  io.grpc.internal.ManagedChannelServiceConfig
2568:             2             64  io.grpc.internal.MessageDeframer$State
2569:             2             64  io.grpc.netty.NettyServer$1
2570:             2             64  io.grpc.netty.Utils$EventLoopGroupType
2571:             2             64  io.netty.buffer.PoolArena$SizeClass
2572:             2             64  io.netty.buffer.PooledByteBufAllocator$PoolThreadLocalCache
2573:             1             64  io.netty.buffer.UnpooledHeapByteBuf
2574:             2             64  io.netty.handler.codec.http2.Http2FrameLogger$Direction
2575:             2             64  io.undertow.security.api.AuthenticationMode
2576:             1             64  io.undertow.server.protocol.ParseTimeoutUpdater
2577:             1             64  io.undertow.servlet.handlers.ServletPathMatches
2578:             2             64  io.undertow.servlet.handlers.ServletPathMatchesData$PathMatch
2579:             2             64  jakarta.ws.rs.RuntimeType
2580:             2             64  java.io.File$PathStatus (java.base@21.0.6)
2581:             2             64  java.lang.invoke.MethodHandles$Lookup$ClassOption (java.base@21.0.6)
2582:             2             64  java.lang.reflect.ReflectPermission (java.base@21.0.6)
2583:             2             64  java.security.CodeSigner (java.base@21.0.6)
2584:             2             64  java.security.Provider$OPType (java.base@21.0.6)
2585:             2             64  java.security.Timestamp (java.base@21.0.6)
2586:             2             64  java.sql.SQLPermission (java.sql@21.0.6)
2587:             2             64  java.time.OffsetDateTime (java.base@21.0.6)
2588:             2             64  java.time.OffsetTime (java.base@21.0.6)
2589:             2             64  java.time.ZoneRegion (java.base@21.0.6)
2590:             2             64  java.time.format.DateTimeFormatterBuilder$ZoneIdPrinterParser (java.base@21.0.6)
2591:             2             64  java.time.format.DateTimeTextProvider$LocaleStore (java.base@21.0.6)
2592:             2             64  java.util.Random (java.base@21.0.6)
2593:             1             64  java.util.ServiceLoader$LazyClassPathLookupIterator (java.base@21.0.6)
2594:             2             64  java.util.concurrent.CompletableFuture (java.base@21.0.6)
2595:             2             64  java.util.concurrent.CompletableFuture$TaskSubmitter (java.base@21.0.6)
2596:             2             64  java.util.logging.Logger$LoggerBundle (java.logging@21.0.6)
2597:             2             64  java.util.logging.LoggingPermission (java.logging@21.0.6)
2598:             2             64  java.util.regex.Pattern$Prolog (java.base@21.0.6)
2599:             1             64  jdk.internal.foreign.layout.ValueLayouts$OfBooleanImpl (java.base@21.0.6)
2600:             1             64  jdk.internal.foreign.layout.ValueLayouts$OfByteImpl (java.base@21.0.6)
2601:             1             64  jdk.internal.icu.util.CodePointTrie$Fast16 (java.base@21.0.6)
2602:             2             64  jdk.internal.icu.util.CodePointTrie$Type (java.base@21.0.6)
2603:             1             64  jdk.internal.loader.URLClassPath (java.base@21.0.6)
2604:             1             64  jdk.internal.platform.cgroupv1.CgroupV1Subsystem (java.base@21.0.6)
2605:             2             64  kotlin.reflect.jvm.internal.KDeclarationContainerImpl$MemberBelonginess
2606:             1             64  kotlin.reflect.jvm.internal.impl.builtins.jvm.FallbackBuiltIns
2607:             2             64  kotlin.reflect.jvm.internal.impl.descriptors.impl.AbstractTypeParameterDescriptor$2
2608:             1             64  kotlin.reflect.jvm.internal.impl.descriptors.runtime.structure.ReflectJavaClass$fields$1
2609:             1             64  kotlin.reflect.jvm.internal.impl.descriptors.runtime.structure.ReflectJavaClass$fields$2
2610:             1             64  kotlin.reflect.jvm.internal.impl.descriptors.runtime.structure.ReflectJavaClass$methods$2
2611:             1             64  kotlin.reflect.jvm.internal.impl.load.java.JavaTypeEnhancementState$Companion$DEFAULT$1
2612:             2             64  kotlin.reflect.jvm.internal.impl.load.java.structure.LightClassOriginKind
2613:             2             64  kotlin.reflect.jvm.internal.impl.load.java.typeEnhancement.MutabilityQualifier
2614:             1             64  kotlin.reflect.jvm.internal.impl.resolve.descriptorUtil.DescriptorUtilsKt$declaresOrInheritsDefaultValue$2
2615:             2             64  kotlin.reflect.jvm.internal.impl.serialization.deserialization.MemberDeserializer$$Lambda$3
2616:             2             64  kotlin.reflect.jvm.internal.impl.serialization.deserialization.descriptors.DeserializedContainerAbiStability
2617:             2             64  kotlin.reflect.jvm.internal.impl.types.TypeUsage
2618:             1             64  kotlin.sequences.SequencesKt___SequencesKt$flatMap$2
2619:             2             64  kotlin.text.Regex
2620:             1             64  kotlinx.coroutines.DefaultExecutor
2621:             1             64  kotlinx.coroutines.channels.BufferedChannelKt$createSegmentFunction$1
2622:             2             64  kotlinx.coroutines.channels.TickerMode
2623:             1             64  kotlinx.coroutines.flow.internal.SafeCollectorKt$emitFun$1
2624:             2             64  net.engio.mbassy.listener.Invoke
2625:             4             64  org.bouncycastle.jcajce.provider.asymmetric.ecgost12.KeyFactorySpi
2626:             1             64  org.bouncycastle.jce.provider.BouncyCastleProviderConfiguration
2627:             2             64  org.bouncycastle.pqc.jcajce.provider.falcon.FalconKeyFactorySpi
2628:             2             64  org.glassfish.hk2.api.DescriptorType
2629:             2             64  org.glassfish.hk2.api.DescriptorVisibility
2630:             2             64  org.glassfish.hk2.api.ServiceLocatorState
2631:             1             64  org.glassfish.jersey.internal.guava.ThreadFactoryBuilder$1
2632:             2             64  org.glassfish.jersey.internal.inject.AbstractBinder$$Lambda/0x00007fea3c734400
2633:             2             64  org.glassfish.jersey.internal.l10n.LocalizableMessageFactory
2634:             2             64  org.glassfish.jersey.internal.l10n.Localizer
2635:             2             64  org.glassfish.jersey.jackson.internal.jackson.jaxrs.cfg.Annotations
2636:             1             64  org.glassfish.jersey.message.internal.MediaTypes$3
2637:             2             64  org.glassfish.jersey.message.internal.MessageBodyFactory$ModelLookupKey
2638:             2             64  org.glassfish.jersey.model.internal.RankedComparator$Order
2639:             1             64  org.glassfish.jersey.server.internal.JerseyResourceContext
2640:             2             64  org.glassfish.jersey.servlet.WebConfig$ConfigType
2641:             2             64  org.jboss.threads.EnhancedQueueExecutor$ThreadBody
2642:             2             64  org.slf4j.helpers.Reporter$TargetChoice
2643:             1             64  org.wildfly.common.context.ContextManager
2644:             1             64  org.xnio.nio.NioSocketStreamConnection
2645:             2             64  picocli.CommandLine$ParseResult$GroupValidationResult
2646:             2             64  picocli.CommandLine$ScopeType
2647:             2             64  sun.nio.ch.AllocatedNativeObject (java.base@21.0.6)
2648:             2             64  sun.nio.ch.NativeThreadSet (java.base@21.0.6)
2649:             2             64  sun.security.jca.ProviderList (java.base@21.0.6)
2650:             2             64  sun.security.util.DisabledAlgorithmConstraints$DisabledConstraint (java.base@21.0.6)
2651:             1             56  [Lch.qos.logback.core.pattern.parser.TokenStream$TokenizerState;
2652:             1             56  [Lcom.aerospike.client.async.EventLoopType;
2653:             1             56  [Lcom.aerospike.client.policy.RecordExistsAction;
2654:             1             56  [Lcom.aerospike.client.policy.Replica;
2655:             1             56  [Lcom.fasterxml.jackson.annotation.Nulls;
2656:             1             56  [Lcom.fasterxml.jackson.core.JsonEncoding;
2657:             1             56  [Lcom.fasterxml.jackson.core.JsonFactory$Feature;
2658:             1             56  [Lcom.fasterxml.jackson.databind.cfg.JsonNodeFeature;
2659:             1             56  [Lcom.google.common.cache.RemovalCause;
2660:             1             56  [Lio.grpc.ConnectivityState;
2661:             1             56  [Lio.grpc.MethodDescriptor$MethodType;
2662:             1             56  [Lio.grpc.MetricInstrument;
2663:             1             56  [Lio.netty.handler.logging.LogLevel;
2664:             1             56  [Lio.netty.util.internal.logging.InternalLogLevel;
2665:             1             56  [Ljakarta.servlet.http.MappingMatch;
2666:             1             56  [Ljava.lang.invoke.VarHandle$AccessType; (java.base@21.0.6)
2667:             1             56  [Ljava.time.format.SignStyle; (java.base@21.0.6)
2668:             1             56  [Ljdk.incubator.vector.VectorShape; (jdk.incubator.vector@21.0.6)
2669:             1             56  [Lkotlin.reflect.jvm.internal.impl.builtins.jvm.JvmBuiltInsCustomizer$JDKMemberStatus;
2670:             1             56  [Lkotlinx.coroutines.scheduling.CoroutineScheduler$WorkerState;
2671:             1             56  [Lorg.glassfish.jersey.internal.guava.RemovalCause;
2672:             1             56  [Lorg.glassfish.jersey.message.internal.HttpHeaderReader$Event;
2673:             1             56  [Lorg.yaml.snakeyaml.DumperOptions$ScalarStyle;
2674:             1             56  [Lpicocli.CommandLine$ParseResult$GroupValidationResult$Type;
2675:             1             56  [Lsun.util.locale.provider.LocaleProviderAdapter$Type; (java.base@21.0.6)
2676:             1             56  [[Ljava.lang.invoke.LambdaForm$Name; (java.base@21.0.6)
2677:             1             56  com.aerospike.client.cluster.Connection
2678:             1             56  com.aerospike.client.cluster.Partition
2679:             1             56  com.aerospike.client.cluster.Peers
2680:             1             56  com.aerospike.client.cluster.Pool
2681:             1             56  com.aerospike.client.policy.BatchWritePolicy
2682:             1             56  com.aerospike.connect.metrics.Ticker
2683:             1             56  com.aerospike.connect.metrics.Ticker$1
2684:             1             56  com.aerospike.connect.metrics.manage.app.ManageApplication
2685:             1             56  com.aerospike.connect.metrics.manage.server.ManageServer
2686:             1             56  com.aerospike.vector.client.proto.AddUserRequest
2687:             1             56  com.aerospike.vector.client.proto.ClusteringState
2688:             1             56  com.aerospike.vector.client.proto.GcInvalidVerticesRequest
2689:             1             56  com.aerospike.vector.client.proto.GetRequest
2690:             1             56  com.aerospike.vector.client.proto.IsIndexedRequest
2691:             1             56  com.aerospike.vector.client.proto.Neighbor
2692:             1             56  com.aerospike.vector.client.proto.PutRequest
2693:             1             56  com.aerospike.vector.client.proto.Record
2694:             1             56  com.aerospike.vector.cluster.Cluster$LearnMessage
2695:             1             56  com.aerospike.vector.cluster.ClusterMetaMonitor$cancellableFlow$1
2696:             1             56  com.aerospike.vector.cluster.TickGenerator$cancellableFlow$1
2697:             1             56  com.aerospike.vector.distance.VectorDistanceServiceCpu
2698:             1             56  com.aerospike.vector.dns.AsyncDnsResolver$1
2699:             1             56  com.aerospike.vector.dns.AsyncDnsResolver$2
2700:             1             56  com.aerospike.vector.exchange.Exchange$ExchangeCommit
2701:             1             56  com.aerospike.vector.exchange.Exchange$ExchangeReadyToCommit
2702:             1             56  com.aerospike.vector.exchange.ExchangeService$1
2703:             1             56  com.aerospike.vector.heartbeat.AdjacencyMonitor$cancellableFlow$1
2704:             1             56  com.aerospike.vector.heartbeat.DiscoveryRegister$1
2705:             1             56  com.aerospike.vector.heartbeat.HeartbeatTransmitter$1
2706:             1             56  com.aerospike.vector.index.DeleteProxyRequest
2707:             1             56  com.aerospike.vector.index.ExistsProxyRequest
2708:             1             56  com.aerospike.vector.index.GetProxyRequest
2709:             1             56  com.aerospike.vector.index.IndexLog$flushToStore$1$1
2710:             1             56  com.aerospike.vector.index.IndexMetricsResponse
2711:             1             56  com.aerospike.vector.index.Indexer$batchProcessingCancellableFlow$1
2712:             1             56  com.aerospike.vector.index.Indexer$indexMaintainerCancellableFlow$1
2713:             1             56  com.aerospike.vector.index.IsIndexedProxyRequest
2714:             1             56  com.aerospike.vector.index.NodeBatchIndexMergeComplete
2715:             1             56  com.aerospike.vector.index.PutProxyRequest
2716:             1             56  com.aerospike.vector.index.StandaloneIndexBuildAbortRequest
2717:             1             56  com.aerospike.vector.index.StandaloneIndexBuildCompletedRequest
2718:             1             56  com.aerospike.vector.index.StandaloneIndexBuildStartRequest
2719:             1             56  com.aerospike.vector.index.StandaloneIndexCoordinator$cancellableFlow$1
2720:             1             56  com.aerospike.vector.index.StandaloneIndexWorker$cancellableFlow$1
2721:             1             56  com.aerospike.vector.index.VectorSearchProxyRequest
2722:             1             56  com.aerospike.vector.index.cache.IndexCacheCoordinator$1
2723:             1             56  com.aerospike.vector.index.cache.IndexCacheCoordinator$2
2724:             1             56  com.aerospike.vector.index.healer.coordinator.IndexHealerCoordinator$cancellableFlow$1
2725:             1             56  com.aerospike.vector.index.healer.worker.IndexHealerWorker$cancellableFlow$1
2726:             1             56  com.aerospike.vector.index.merge.worker.IndexMergeWorker$1
2727:             1             56  com.aerospike.vector.index.metrics.CacheMetricRefresher$cancellableFlow$1
2728:             1             56  com.aerospike.vector.index.metrics.IndexMetricsTracker$refreshClusterMetricsFlow$1
