10:
 num     #instances         #bytes  class name (module)
 382:           217           6944  io.grpc.netty.NettyChannelBuilder$NettyTransportFactory$1
 383:           217           6944  io.grpc.netty.NettyClientHandler$1
 384:           217           6944  io.grpc.netty.NettyClientHandler$2
 385:            51           6936  com.aerospike.client.async.AsyncWrite
 386:           172           6880  com.google.inject.internal.MoreTypes$ParameterizedTypeImpl
 387:           214           6848  kotlin.coroutines.CombinedContext
 388:            50           6800  kotlin.reflect.jvm.internal.KMutableProperty1Impl
 389:            96           6792  [Ljava.lang.reflect.Parameter; (java.base@21.0.6)
 390:            64           6656  com.aerospike.vector.storage.AerospikeStorageKvs$exists$2
 391:           138           6624  io.netty.util.Recycler$LocalPool
 392:            69           6624  jdk.internal.module.ModuleReferenceImpl (java.base@21.0.6)
 393:           118           6608  java.util.logging.Logger$ConfigurationData (java.logging@21.0.6)
 394:           411           6576  java.util.concurrent.atomic.AtomicBoolean (java.base@21.0.6)
 395:           205           6560  java.util.zip.Inflater$InflaterZStreamRef (java.base@21.0.6)
 396:            68           6528  com.aerospike.client.policy.BatchPolicy
 397:           162           6480  io.netty.handler.codec.http2.HpackEncoder$NameEntry
 398:           268           6432  java.util.Collections$UnmodifiableSet (java.base@21.0.6)
 399:            20           6400  java.util.concurrent.ForkJoinPool$WorkQueue (java.base@21.0.6)
 400:           100           6400  kotlin.reflect.jvm.internal.impl.metadata.ProtoBuf$Constructor
 401:            72           6336  java.lang.Module (java.base@21.0.6)
 402:            88           6336  jdk.internal.ref.Cleaner (java.base@21.0.6)
 403:            11           6160  com.github.benmanes.caffeine.cache.MpscGrowableArrayQueue
 404:            64           6144  com.aerospike.vector.index.healer.worker.VectorRecordScanProcessor$onProcessRecord$1
 405:           109           6104  sun.reflect.generics.repository.ConstructorRepository (java.base@21.0.6)
 406:           190           6080  jdk.internal.module.ServicesCatalog$ServiceProvider (java.base@21.0.6)
 407:            75           6000  com.fasterxml.jackson.databind.type.SimpleType
 408:           250           6000  jdk.proxy2.$Proxy3 (jdk.proxy2)
 409:           125           6000  kotlin.reflect.jvm.internal.impl.metadata.ProtoBuf$TypeTable
 410:           187           5984  java.lang.RuntimePermission (java.base@21.0.6)
 411:            57           5928  com.aerospike.client.AerospikeException$Timeout
 412:            57           5928  javax.management.openmbean.OpenMBeanAttributeInfoSupport (java.management@21.0.6)
 413:           123           5904  java.util.Collections$UnmodifiableMap (java.base@21.0.6)
 414:             1           5896  [Lio.undertow.util.StatusCodes$Entry;
 415:           245           5880  io.grpc.Attributes
 416:            49           5880  io.grpc.netty.NettyChannelBuilder$NettyTransportFactory
 417:           122           5856  com.google.inject.internal.ConstructorInjector
 418:           244           5856  io.grpc.netty.WriteQueue$1
 419:           244           5856  io.netty.handler.codec.http2.DefaultHttp2FrameWriter
 420:           244           5856  io.netty.handler.codec.http2.DefaultHttp2LocalFlowController$1
 421:           244           5856  io.netty.handler.codec.http2.DefaultHttp2RemoteFlowController$1
 422:           244           5856  io.netty.handler.codec.http2.WeightedFairQueueByteDistributor$1
 423:           244           5856  io.netty.util.collection.CharObjectHashMap$1
 424:           244           5856  io.netty.util.collection.CharObjectHashMap$EntrySet
 425:           244           5856  io.netty.util.collection.CharObjectHashMap$KeySet
 426:           122           5856  org.xnio.SingleOption
 427:           243           5832  jdk.internal.reflect.DirectConstructorHandleAccessor (java.base@21.0.6)
 428:            80           5760  com.codahale.metrics.ExponentiallyDecayingReservoir
 429:            66           5720  [Ljavax.management.MBeanAttributeInfo; (java.management@21.0.6)
 430:           102           5712  java.lang.invoke.VarHandle$AccessDescriptor (java.base@21.0.6)
 431:           101           5656  kotlinx.coroutines.ChildContinuation
 432:           101           5656  net.engio.mbassy.subscription.Subscription
 433:            64           5632  com.aerospike.vector.storage.AerospikeStorageKvs$batchExists$1
 434:            21           5624  [Lcom.github.benmanes.caffeine.cache.Node;
 435:           100           5600  io.grpc.internal.CallTracer
 436:           174           5568  java.util.zip.ZipFile$Source$Key (java.base@21.0.6)
 437:           139           5560  net.engio.mbassy.common.WeakConcurrentSet$WeakEntry
 438:            69           5520  mu.internal.LocationAwareKLogger
 439:           303           5488  [Lsun.reflect.generics.tree.FormalTypeParameter; (java.base@21.0.6)
 440:            85           5440  java.io.ObjectStreamField (java.base@21.0.6)
 441:           331           5296  com.google.common.collect.Count
 442:            93           5208  com.sun.management.internal.DiagnosticCommandArgumentInfo (jdk.management@21.0.6)
 443:           217           5208  io.grpc.internal.CallCredentialsApplyingTransportFactory$CallCredentialsApplyingTransport$1
 444:           217           5208  io.grpc.internal.InternalSubchannel$TransportLogger
 445:           217           5208  io.grpc.netty.NettyClientHandler$FrameListener
 446:           217           5208  io.grpc.netty.NettyClientHandler$PingCountingFrameWriter
 447:           217           5208  io.netty.handler.codec.http2.StreamBufferingEncoder$1
 448:           217           5208  java.util.concurrent.atomic.AtomicReference (java.base@21.0.6)
 449:           276           5200  [Lsun.reflect.generics.tree.FieldTypeSignature; (java.base@21.0.6)
 450:            65           5200  javax.management.MBeanInfo (java.management@21.0.6)
 451:            72           5184  kotlinx.coroutines.JobSupport$AwaitContinuation
 452:            64           5120  com.aerospike.vector.index.healer.worker.VectorRecordScanProcessor$processRecord$2
 453:           127           5080  com.google.common.base.Stopwatch
 454:           126           5040  sun.reflect.generics.tree.ClassSignature (java.base@21.0.6)
 455:            57           5016  io.netty.buffer.PoolThreadCache
 456:           103           4944  com.google.protobuf.GeneratedMessageV3$FieldAccessorTable
 457:            68           4896  io.grpc.MethodDescriptor
 458:           306           4896  java.util.concurrent.locks.ReentrantReadWriteLock$Sync$ThreadLocalHoldCounter (java.base@21.0.6)
 459:           122           4880  com.google.inject.internal.ConstructorBindingImpl$Factory
 460:           122           4880  com.google.inject.internal.DefaultConstructionProxyFactory$FastClassProxy
 461:           101           4848  javax.management.MBeanAttributeInfo (java.management@21.0.6)
 462:           101           4848  net.engio.mbassy.common.WeakConcurrentSet
 463:           151           4832  java.util.ImmutableCollections$List12 (java.base@21.0.6)
 464:           201           4824  java.util.WeakHashMap$KeySet (java.base@21.0.6)
 465:           201           4824  java.util.jar.Attributes$Name (java.base@21.0.6)
 466:           150           4800  java.lang.ThreadLocal$ThreadLocalMap (java.base@21.0.6)
 467:            26           4784  kotlin.reflect.jvm.internal.KClassImpl$Data
 468:            18           4752  [Ljava.lang.invoke.MemberName; (java.base@21.0.6)
 469:            98           4704  io.grpc.internal.ChannelTracer
 470:            49           4704  io.grpc.internal.DelayedClientTransport
 471:           219           4672  [Lcom.sun.jmx.mbeanserver.MXBeanMapping; (java.management@21.0.6)
 472:           146           4672  io.netty.util.internal.LongAdderCounter
 473:           146           4672  jdk.internal.loader.AbstractClassLoaderValue$Sub (java.base@21.0.6)
 474:            97           4656  [Lcom.google.common.cache.LocalCache$Segment;
 475:            64           4608  com.aerospike.client.async.AsyncBatchExecutor$ExistsSequence
 476:            71           4576  [Lcom.fasterxml.jackson.databind.deser.SettableBeanProperty;
 477:            11           4576  kotlin.reflect.jvm.internal.impl.renderer.DescriptorRendererOptionsImpl
 478:           190           4560  io.grpc.netty.ProtocolNegotiators$GrpcNegotiationHandler
 479:           190           4560  io.netty.handler.codec.http2.DefaultHttp2ConnectionDecoder$PrefaceFrameListener
 480:            27           4536  io.grpc.netty.NettyServerTransport
 481:            16           4480  java.util.concurrent.ConcurrentHashMap$CounterCell (java.base@21.0.6)
 482:           112           4480  kotlin.reflect.jvm.internal.impl.storage.LockBasedStorageManager$LockBasedNotNullLazyValue
 483:            43           4472  org.jvnet.hk2.internal.ClazzCreator
 484:            62           4464  com.aerospike.connect.metrics.AerospikeCounter
 485:           139           4448  com.google.inject.internal.ConstructionContext
 486:           139           4448  com.google.inject.internal.InternalFactoryToProviderAdapter
 487:           139           4448  com.google.inject.internal.ProviderToInternalFactoryAdapter
 488:            25           4400  com.fasterxml.jackson.databind.deser.BeanDeserializer
 489:            39           4368  java.util.concurrent.ThreadPoolExecutor (java.base@21.0.6)
 490:           136           4352  io.grpc.protobuf.lite.ProtoLiteUtils$MessageMarshaller
 491:            68           4352  sun.reflect.generics.repository.MethodRepository (java.base@21.0.6)
 492:           136           4352  sun.reflect.generics.scope.ClassScope (java.base@21.0.6)
 493:           157           4336  [Lcom.fasterxml.jackson.databind.JavaType;
 494:            49           4312  io.grpc.NameResolver$Args
 495:            67           4288  com.google.common.cache.LocalCache$WeakEntry
 496:            66           4224  java.lang.invoke.DirectMethodHandle$Special (java.base@21.0.6)
 497:           131           4192  kotlinx.coroutines.CompletableDeferredImpl
 498:           174           4176  sun.nio.fs.UnixFileAttributes$UnixAsBasicFileAttributes (java.base@21.0.6)
 499:           103           4120  kotlinx.coroutines.StandaloneCoroutine
 500:             1           4112  [Lio.netty.handler.codec.http2.HpackStaticTable$HeaderNameIndex;
 501:            16           4096  [Lio.netty.buffer.IntPriorityQueue;
 502:            64           4096  com.aerospike.vector.storage.AerospikeStorageKvs$batchExists$3
 503:           256           4096  java.lang.Byte (java.base@21.0.6)
 504:           256           4096  java.lang.Short (java.base@21.0.6)
 505:            34           4080  com.fasterxml.jackson.databind.introspect.AnnotatedClass
 506:           127           4064  java.security.Permissions (java.base@21.0.6)
 507:           101           4040  net.engio.mbassy.dispatch.FilteredMessageDispatcher
 508:           101           4040  net.engio.mbassy.subscription.SubscriptionContext
 509:            63           4032  java.lang.ref.Finalizer (java.base@21.0.6)
 510:            72           4032  kotlinx.coroutines.ResumeAwaitOnCompletion
 511:            50           4000  com.google.common.collect.SingletonImmutableBiMap
 512:            62           3968  java.lang.invoke.DirectMethodHandle$Interface (java.base@21.0.6)
